,gaokaoId,birthdate
31885,19642101512324,01/11/2000
31886,19642101512325,06/24/1999
31887,19642101512326,10/11/1999
31888,19642101512327,06/30/2000
31889,19642101512328,09/09/1999
31890,19642101512329,12/06/2000
31891,19642101512330,12/13/1999
31892,19642101512331,01/14/2000
31893,19642101512332,03/17/2000
31894,19642101512333,01/11/2000
31895,19642101512401,07/14/1998
31896,19642101512402,12/12/1999
31897,19642101512403,02/12/1999
31898,19642101512404,02/23/2000
31899,19642101512405,02/11/1999
31900,19642101512406,12/27/1999
31901,19642101512407,11/15/1999
31902,19642101512408,08/26/1999
31903,19642101512409,02/21/2000
31904,19642101512410,02/28/2000
31905,19642101512411,09/13/1999
31906,19642101512412,09/24/1999
31907,19642101512413,05/22/1999
31908,19642101512414,08/17/1999
31909,19642101512415,09/12/1999
31910,19642101512416,06/01/1998
31911,19642101512417,11/09/1999
31912,19642101512418,10/28/1999
31913,19642101512419,08/16/2000
31914,19642101512420,10/14/1999
31915,19642101512421,07/27/1999
31916,19642101512422,10/15/1998
31917,19642101512423,06/23/2000
31918,19642101512424,05/04/2000
31919,19642101512425,01/08/2000
31920,19642101512426,10/28/1999
31921,19642101512427,02/22/1999
31922,19642101512428,06/27/1999
31923,19642101512429,05/23/1999
31924,19642101521101,10/08/2001
31925,19642101521102,10/12/2000
31926,19642101521103,09/07/2000
31927,19642101521104,09/20/2000
31928,19642101521105,12/04/2000
31929,19642101521106,08/18/2001
31930,19642101521107,02/01/2000
31931,19642101521108,02/23/2000
31932,19642101521109,07/02/2000
31933,19642101521110,01/28/1998
31934,19642101521111,05/04/2001
31935,19642101521112,06/26/2000
31936,19642101521113,12/22/1999
31937,19642101521114,10/24/2000
31938,19642101521115,04/13/2000
31939,19642101521116,08/30/2000
31940,19642101521117,11/20/2000
31941,19642101521118,11/01/2000
31942,19642101521119,03/04/2000
31943,19642101521120,11/23/2004
31944,19642101521121,09/23/2001
31945,19642101521122,10/08/2001
31946,19642101521123,12/05/2000
31947,19642101521124,09/23/2001
31948,19642101521125,01/12/2001
31949,19642101521126,07/01/2001
31950,19642101521127,08/26/2000
31951,19642101521128,01/08/2001
31952,19642101521129,01/06/2001
31953,19642101521130,10/21/1999
31954,19642101521131,11/20/2000
31955,19642101521132,04/05/2001
31956,19642101521133,12/17/2000
31957,19642101521134,12/31/2000
31958,19642101521135,02/15/2001
31959,19642101521136,07/15/2000
31960,19642101521137,11/30/2000
31961,19642101521138,04/27/2001
31962,19642101521139,03/15/2000
31963,19642101521140,11/16/2000
31964,19642101521141,09/15/1999
31965,19642101521142,04/13/2000
31966,19642101521143,01/04/2000
31967,19642101521144,03/22/2000
31968,19642101521145,05/24/2001
31969,19642101521146,06/20/2000
31970,19642101521147,05/03/1997
31971,19642101521148,10/10/2000
31972,19642101521149,01/16/2001
31973,19642101521150,08/21/2000
31974,19642101521151,08/06/2000
31975,19642101521152,08/27/2000
31976,19642101521153,09/13/2001
31977,19642101521154,11/26/1999
31978,19642101521155,04/02/2001
31979,19642101521156,02/23/1999
31980,19642101521157,07/14/1999
31981,19642101521158,03/29/2001
31982,19642101521159,02/06/2001
31983,19642101521160,02/26/2000
31984,19642101521161,12/26/2000
31985,19642101521162,07/20/2000
31986,19642101521163,11/03/2001
31987,19642101521164,01/18/2000
31988,19642101521165,08/15/2001
31989,19642101521201,02/28/2001
31990,19642101521202,07/17/2000
31991,19642101521203,06/06/2001
31992,19642101521204,01/17/2000
31993,19642101521205,08/28/2001
31994,19642101521206,09/15/2000
31995,19642101521207,05/01/2001
31996,19642101521208,11/24/2000
31997,19642101521209,11/07/2000
31998,19642101521210,02/10/2001
31999,19642101521211,06/18/2001
32000,19642101521212,06/15/2000
32001,19642101521213,05/13/2001
32002,19642101521214,03/10/2001
32003,19642101521215,09/05/2000
32004,19642101521216,03/17/2001
32005,19642101521217,04/04/2000
32006,19642101521218,10/23/2000
32007,19642101521219,08/31/2000
32008,19642101521220,08/30/2000
32009,19642101521221,01/09/2000
32010,19642101521222,05/31/2001
32011,19642101521223,03/27/2001
32012,19642101521224,03/27/2001
32013,19642101521225,05/19/2001
32014,19642101521226,03/07/2000
32015,19642101521227,11/26/2000
32016,19642101521228,03/02/2001
32017,19642101521229,10/26/2000
32018,19642101521230,04/12/2000
32019,19642101521231,09/14/2001
32020,19642101521232,12/27/2000
32021,19642101521233,01/03/2001
32022,19642101521234,08/13/2001
32023,19642101521235,08/28/2000
32024,19642101521236,09/09/2000
32025,19642101521237,10/06/2000
32026,19642101521238,12/13/2000
32027,19642101521239,12/30/2000
32028,19642101521240,01/05/2001
32029,19642101521241,05/19/2001
32030,19642101521242,10/06/2000
32031,19642101521243,11/23/1999
32032,19642101521244,07/11/1999
32033,19642101521245,01/16/2000
32034,19642101521246,11/29/2001
32035,19642101521247,11/16/2000
32036,19642101521248,01/30/2001
32037,19642101521249,02/11/2002
32038,19642101521250,02/28/2001
32039,19642101521251,07/09/2001
32040,19642101521252,07/15/2001
32041,19642101521253,11/10/2002
32042,19642101521254,09/18/2001
32043,19642101521255,12/14/1999
32044,19642101521256,12/10/2001
32045,19642101521257,08/31/2000
32046,19642101521258,01/23/2001
32047,19642101521259,07/01/2001
32048,19642101521260,03/08/2001
32049,19642101521261,02/15/2001
32050,19642101521262,10/22/2000
32051,19642101521263,08/10/2000
32052,19642101521264,10/14/2001
32053,19642101521301,06/12/2001
32054,19642101521302,07/28/2000
32055,19642101521303,10/31/2001
32056,19642101521304,10/12/2000
32057,19642101521305,06/01/2000
32058,19642101521306,12/21/2001
32059,19642101521307,10/03/2000
32060,19642101521308,07/04/2001
32061,19642101521309,01/07/2001
32062,19642101521310,12/28/2000
32063,19642101521311,04/02/2001
32064,19642101521312,04/22/2001
32065,19642101521313,01/17/2001
32066,19642101521314,03/16/2001
32067,19642101521315,01/13/2001
32068,19642101521316,09/01/2001
32069,19642101521317,05/31/2000
32070,19642101521318,10/09/2001
32071,19642101521319,03/07/2001
32072,19642101521320,07/17/2001
32073,19642101521321,01/13/2001
32074,19642101521322,06/30/2001
32075,19642101521323,03/19/2001
32076,19642101521324,12/27/2000
32077,19642101521325,06/04/2000
32078,19642101521326,01/13/2000
32079,19642101521327,06/14/2001
32080,19642101521328,12/04/2000
32081,19642101521329,11/15/2000
32082,19642101521330,05/03/2000
32083,19642101521331,03/16/2000
32084,19642101521332,12/23/2000
32085,19642101521333,03/06/2000
32086,19642101521334,10/28/2000
32087,19642101521335,12/15/2000
32088,19642101521336,12/28/2001
32089,19642101521337,04/24/2000
32090,19642101521338,03/18/2001
32091,19642101521339,03/08/2001
32092,19642101521340,11/12/2000
32093,19642101521341,12/26/2001
32094,19642101521342,11/24/2000
32095,19642101521343,03/01/2001
32096,19642101521344,11/03/2000
32097,19642101521345,05/13/2001
32098,19642101521346,03/11/2001
32099,19642101521347,12/13/2000
32100,19642101521348,11/25/2000
32101,19642101521349,08/28/2000
32102,19642101521350,09/17/2000
32103,19642101521351,09/12/2000
32104,19642101521352,01/26/2001
32105,19642101521353,05/08/2000
32106,19642101521354,10/28/2000
32107,19642101521355,11/07/2001
32108,19642101521356,07/31/2000
32109,19642101521357,05/29/2001
32110,19642101521358,07/10/2000
32111,19642101521359,05/24/2002
32112,19642101521360,07/18/2000
32113,19642101521361,03/12/2000
32114,19642101521362,11/13/2000
32115,19642101521363,12/20/1999
32116,19642101521364,02/10/2003
32117,19642101521365,01/08/2001
32118,19642101521366,02/03/2001
32119,19642101521367,03/16/2000
32120,19642101521368,09/24/2001
32121,19642101521369,08/03/2000
32122,19642101521370,08/12/2000
32123,19642101521401,08/22/2000
32124,19642101521402,09/03/2000
32125,19642101521403,01/08/2000
32126,19642101521404,12/22/1999
32127,19642101521405,06/02/2000
32128,19642101521406,07/05/2001
32129,19642101521407,06/09/2000
32130,19642101521408,03/06/1999
32131,19642101521409,01/21/2001
32132,19642101521410,01/06/2001
32133,19642101521411,02/05/2000
32134,19642101521412,12/22/2000
32135,19642101521413,08/25/2000
32136,19642101521414,09/23/2000
32137,19642101521415,11/04/2000
32138,19642101521416,06/11/2001
32139,19642101521417,07/22/2001
32140,19642101521418,06/02/2001
32141,19642101521419,08/08/2000
32142,19642101521420,01/19/2001
32143,19642101521421,05/09/2000
32144,19642101521422,01/30/2001
32145,19642101521423,08/29/2000
32146,19642101521424,08/29/2000
32147,19642101521425,12/05/2000
32148,19642101521426,06/05/2001
32149,19642101521427,02/24/2001
32150,19642101521428,09/22/2001
32151,19642101521429,05/07/2000
32152,19642101521430,10/24/2000
32153,19642101521431,12/31/2000
32154,19642101521432,10/29/2000
32155,19642101521433,01/30/2001
32156,19642101521434,04/21/2001
32157,19642101521435,02/02/2001
32158,19642101521436,05/03/2001
32159,19642101521437,02/09/2001
32160,19642101521438,05/26/2001
32161,19642101521439,03/27/2001
32162,19642101521440,11/20/2000
32163,19642101521441,03/04/2001
32164,19642101521442,08/16/2000
32165,19642101521443,03/18/2001
32166,19642101521444,04/01/2000
32167,19642101521445,01/21/2000
32168,19642101521446,06/30/2001
32169,19642101521447,08/01/1999
32170,19642101521448,01/01/2000
32171,19642101521449,07/07/2001
32172,19642101521450,03/11/1999
32173,19642101521451,10/12/2000
32174,19642101521452,06/09/2001
32175,19642101521453,07/01/2000
32176,19642101521454,12/04/2000
32177,19642101521455,04/12/2001
32178,19642101521456,08/04/2000
32179,19642101521457,12/25/2000
32180,19642101521458,12/01/2000
32181,19642101521459,10/01/2000
32182,19642101521460,06/06/2000
32183,19642101521461,09/20/2001
32184,19642101521462,05/17/2001
32185,19642101521463,12/12/2000
32186,19642101521464,01/25/2001
32187,19642101521465,09/17/2001
32188,19642101521466,01/23/2000
32189,19642101521467,08/30/2000
32190,19642101521501,11/16/2001
32191,19642101521502,05/06/2001
32192,19642101521503,08/12/2000
32193,19642101521504,12/03/2000
32194,19642101521505,10/08/2001
32195,19642101521506,02/05/2000
32196,19642101521507,11/10/1999
32197,19642101521508,12/23/2000
32198,19642101521509,09/17/2001
32199,19642101521510,10/30/2001
32200,19642101521511,03/10/2000
32201,19642101521512,11/11/2001
32202,19642101521513,08/08/1998
32203,19642101521514,01/12/2000
32204,19642101521515,10/15/2000
32205,19642101521516,09/13/2000
32206,19642101521517,01/05/2001
32207,19642101521518,12/28/2000
32208,19642101521519,05/10/2000
32209,19642101521520,02/23/2001
32210,19642101521521,01/26/2001
32211,19642101521522,12/11/2000
32212,19642101521523,03/07/2001
32213,19642101521524,04/02/2001
32214,19642101521525,10/10/2001
32215,19642101521526,01/24/2000
32216,19642101521527,02/01/2001
32217,19642101521528,08/31/2000
32218,19642101521529,09/03/1999
32219,19642101521530,11/26/2000
32220,19642101521531,02/20/2000
32221,19642101521532,01/03/2000
32222,19642101521601,12/10/2000
32223,19642101521602,02/21/2001
32224,19642101521603,03/06/2001
32225,19642101521604,01/09/2001
32226,19642101521605,05/10/2001
32227,19642101521606,05/05/2001
32228,19642101521607,10/15/2000
32229,19642101521608,11/06/2000
32230,19642101521609,05/03/2001
32231,19642101521610,01/28/2000
32232,19642101521611,01/19/2001
32233,19642101521612,11/05/2000
32234,19642101521613,04/06/2001
32235,19642101521614,03/01/2001
32236,19642101521615,02/12/2001
32237,19642101521616,11/02/2000
32238,19642101521617,09/10/2000
32239,19642101521618,08/25/2000
32240,19642101521619,12/12/2000
32241,19642101521620,10/21/2000
32242,19642101521621,04/28/2001
32243,19642101521622,12/24/2000
32244,19642101521623,01/08/2001
32245,19642101521624,09/27/2000
32246,19642101521625,10/13/2000
32247,19642101521626,06/18/2001
32248,19642101521627,11/26/2000
32249,19642101521628,08/25/2000
32250,19642101521629,05/10/2001
32251,19642101521630,11/26/2001
32252,19642101521631,02/01/2001
32253,19642101521632,01/11/2001
32254,19642101521633,04/11/2000
32255,19642101521634,10/01/2000
32256,19642101521635,02/24/2001
32257,19642101521636,02/15/2001
32258,19642101521637,04/11/2001
32259,19642101521638,01/05/2000
32260,19642101521639,07/21/2001
32261,19642101521640,07/11/2000
32262,19642101521641,02/15/2001
32263,19642101521642,02/18/2001
32264,19642101521643,11/22/2000
32265,19642101521644,05/26/2001
32266,19642101521645,09/01/2000
32267,19642101521646,07/12/2001
32268,19642101521647,06/15/1999
32269,19642101521648,03/29/2001
32270,19642101521649,04/27/2001
32271,19642101521650,12/08/2000
32272,19642101521651,04/05/2001
32273,19642101521652,12/23/2001
32274,19642101521653,07/01/2003
32275,19642101521654,10/12/2000
32276,19642101521655,05/25/2000
32277,19642101521656,03/15/2001
32278,19642101521657,02/12/2000
32279,19642101521658,03/05/2000
32280,19642101521659,10/13/2000
32281,19642101521660,06/10/2000
32282,19642101521661,10/23/2000
32283,19642101521701,11/07/2000
32284,19642101521702,02/02/2000
32285,19642101521703,01/27/2001
32286,19642101521704,04/25/2000
32287,19642101521705,04/19/2001
32288,19642101521706,11/14/2000
32289,19642101521707,01/14/2001
32290,19642101521708,10/21/2000
32291,19642101521709,12/07/2000
32292,19642101521710,03/08/2000
32293,19642101521711,06/05/2002
32294,19642101521712,06/02/2001
32295,19642101521713,03/14/2001
32296,19642101521714,12/27/2000
32297,19642101521715,02/25/2001
32298,19642101521716,10/17/2000
32299,19642101521717,02/13/2000
32300,19642101521718,10/17/2000
32301,19642101521719,11/02/2000
32302,19642101521720,06/24/2001
32303,19642101521721,12/24/2000
32304,19642101521722,07/09/2001
32305,19642101521723,12/20/2000
32306,19642101521724,10/14/2000
32307,19642101521725,05/16/2001
32308,19642101521726,03/01/2001
32309,19642101521727,10/09/1999
32310,19642101521728,09/02/2000
32311,19642101521729,05/06/2000
32312,19642101521730,11/20/1999
32313,19642101521731,10/30/2000
32314,19642101521732,07/29/2001
32315,19642101521733,04/06/2001
32316,19642101521734,10/16/2000
32317,19642101521735,05/04/1999
32318,19642101521736,01/18/2001
32319,19642101521737,01/08/2001
32320,19642101521738,09/20/1999
32321,19642101521739,01/08/2001
32322,19642101521740,04/20/2001
32323,19642101521741,12/14/2000
32324,19642101521742,06/23/2000
32325,19642101521743,08/30/2000
32326,19642101521744,06/14/2000
32327,19642101521745,03/24/2000
32328,19642101521746,11/23/2000
32329,19642101521747,03/03/2001
32330,19642101521748,05/05/2000
32331,19642101521749,02/10/2001
32332,19642101521750,04/14/2001
32333,19642101521751,11/28/2000
32334,19642101521752,10/08/1999
32335,19642101521753,09/04/2001
32336,19642101521754,06/06/2002
32337,19642101521755,09/26/2000
32338,19642101521756,07/03/2001
32339,19642101521757,03/09/2001
32340,19642101521758,08/17/1997
32341,19642101521801,10/22/2001
32342,19642101521802,12/12/2000
32343,19642101521803,01/22/2000
32344,19642101521804,07/04/2000
32345,19642101521805,01/03/2001
32346,19642101521806,03/03/2000
32347,19642101521807,06/23/2001
32348,19642101521808,01/13/2000
32349,19642101521809,08/09/2000
32350,19642101521810,11/04/1999
32351,19642101521811,02/15/2000
32352,19642101521812,11/07/2000
32353,19642101521813,11/25/2000
32354,19642101521814,10/26/2000
32355,19642101521815,10/21/2000
32356,19642101521816,03/01/2001
32357,19642101521817,07/20/2000
32358,19642101521818,12/14/2000
32359,19642101521819,06/12/2001
32360,19642101521820,11/08/1999
32361,19642101521821,11/06/2000
32362,19642101521822,11/22/2000
32363,19642101521823,09/29/2001
32364,19642101521824,08/07/2000
32365,19642101521825,07/21/1998
32366,19642101521826,11/17/2000
32367,19642101521827,01/25/2001
32368,19642101521828,12/16/2001
32369,19642101521829,09/29/2000
32370,19642101521830,09/26/2000
32371,19642101521831,03/18/2001
32372,19642101521832,07/27/2000
32373,19642101521833,01/28/2001
32374,19642101521834,04/10/2001
32375,19642101521835,07/16/2001
32376,19642101521836,08/26/2001
32377,19642101521837,06/20/2003
32378,19642101521838,06/10/2001
32379,19642101521839,09/25/2000
32380,19642101521840,12/16/1999
32381,19642101521841,11/02/2000
32382,19642101521842,03/15/2001
32383,19642101521843,09/27/2000
32384,19642101521844,09/25/2000
32385,19642101521845,12/10/2000
32386,19642101521846,10/13/2000
32387,19642101521847,04/18/2001
32388,19642101521848,05/09/2001
32389,19642101521849,07/10/2000
32390,19642101521850,01/09/2000
32391,19642101521851,12/28/2000
32392,19642101521852,12/23/2000
32393,19642101521853,02/03/2000
32394,19642101521854,10/30/2000
32395,19642101521855,01/05/1998
32396,19642101521856,01/10/2000
32397,19642101521857,09/08/1999
32398,19642101521858,03/26/2001
32399,19642101521859,09/20/2000
32400,19642101521860,08/08/2000
32401,19642101521861,10/28/2000
32402,19642101521862,09/02/1998
32403,19642101521863,11/05/1996
32404,19642101521864,04/22/2000
32405,19642101521901,09/26/2000
32406,19642101521902,05/12/2000
32407,19642101521903,08/06/2000
32408,19642101521904,07/08/1999
32409,19642101521905,11/15/1999
32410,19642101521906,09/14/1999
32411,19642101521907,02/13/2000
32412,19642101521908,02/12/2000
32413,19642101521909,07/10/1999
32414,19642101521910,08/08/2000
32415,19642101521911,05/06/2000
32416,19642101521912,09/12/2000
32417,19642101521913,09/05/1999
32418,19642101521914,08/19/1999
32419,19642101521915,09/20/1999
32420,19642101521916,10/24/2000
32421,19642101521917,12/30/1999
32422,19642101521918,10/16/1999
32423,19642101521919,07/16/1999
32424,19642101521920,02/20/2000
32425,19642101521921,12/31/1999
32426,19642101521922,04/28/2000
32427,19642101521923,03/04/2000
32428,19642101521924,06/01/1999
32429,19642101521925,01/02/1999
32430,19642101521926,02/03/2000
32431,19642101521927,02/13/1999
32432,19642101521928,08/08/1999
32433,19642101521929,06/30/2000
32434,19642101521930,08/15/1999
32435,19642101521931,06/25/1999
32436,19642101521932,09/10/1997
32437,19642101521933,08/09/1999
32438,19642101521934,11/10/1998
32439,19642101521935,03/08/2000
32440,19642101531001,06/01/2000
32441,19642101531002,06/29/2001
32442,19642101531003,02/28/2001
32443,19642101531004,10/21/2001
32444,19642101531005,08/26/2000
32445,19642101531006,12/25/2000
32446,19642101531007,11/18/2000
32447,19642101531008,09/10/2003
32448,19642101531009,05/08/2001
32449,19642101531010,06/05/2000
32450,19642101531011,08/27/2000
32451,19642101531012,07/06/2000
32452,19642101531013,11/13/1999
32453,19642101531014,04/03/2001
32454,19642101531015,02/14/2001
32455,19642101531016,06/09/2001
32456,19642101531017,06/02/2000
32457,19642101531018,08/08/2001
32458,19642101531019,07/18/2000
32459,19642101531020,05/06/1999
32460,19642101531021,01/22/2002
32461,19642101531022,12/08/2000
32462,19642101531023,05/22/2000
32463,19642101531024,05/15/2000
32464,19642101531025,12/20/2000
32465,19642101531026,02/26/2001
32466,19642101531027,08/14/2000
32467,19642101531028,02/28/2000
32468,19642101531029,02/17/2002
32469,19642101531030,07/22/2001
32470,19642101531031,09/28/2000
32471,19642101531032,06/05/2000
32472,19642101531033,05/05/2001
32473,19642101531034,05/17/2000
32474,19642101531035,11/19/2000
32475,19642101531036,08/10/2000
32476,19642101531037,08/03/2000
32477,19642101531038,11/14/2000
32478,19642101531039,02/18/2000
32479,19642101531040,03/23/2001
32480,19642101531041,10/07/2000
32481,19642101531042,08/26/2000
32482,19642101531043,11/30/2000
32483,19642101531044,06/18/2000
32484,19642101531045,03/06/2001
32485,19642101531046,03/28/2001
32486,19642101531047,01/28/2001
32487,19642101531048,01/15/2001
32488,19642101531049,06/03/2001
32489,19642101531050,03/02/2001
32490,19642101531051,09/12/2000
32491,19642101531052,01/06/2002
32492,19642101531053,03/11/2001
32493,19642101531054,12/24/2000
32494,19642101531055,08/14/2001
32495,19642101531056,06/02/2000
32496,19642101531057,06/03/2001
32497,19642101531058,05/20/2000
32498,19642101531101,09/21/2000
32499,19642101531102,08/19/2001
32500,19642101531103,05/13/2001
32501,19642101531104,02/17/2000
32502,19642101531105,08/26/2000
32503,19642101531106,06/12/2001
32504,19642101531107,05/09/1999
32505,19642101531108,06/14/2001
32506,19642101531109,07/19/2000
32507,19642101531110,03/01/2001
32508,19642101531111,10/22/2000
32509,19642101531112,07/28/2001
32510,19642101531113,09/28/2001
32511,19642101531114,10/26/2001
32512,19642101531115,02/18/2000
32513,19642101531116,03/14/2001
32514,19642101531117,12/11/2000
32515,19642101531118,09/26/2000
32516,19642101531119,05/29/2001
32517,19642101531120,11/21/2000
32518,19642101531121,02/16/2001
32519,19642101531122,11/03/2000
32520,19642101531123,09/13/2000
32521,19642101531124,02/23/2001
32522,19642101531125,05/19/2001
32523,19642101531126,01/08/2000
32524,19642101531127,01/14/2001
32525,19642101531128,05/28/2000
32526,19642101531129,03/08/2001
32527,19642101531130,12/15/2000
32528,19642101531131,08/24/2000
32529,19642101531132,04/20/1999
32530,19642101531133,02/27/2001
32531,19642101531134,12/22/1999
32532,19642101531135,10/01/2001
32533,19642101531136,06/15/2001
32534,19642101531137,08/09/2000
32535,19642101531138,10/25/2000
32536,19642101531139,08/20/2000
32537,19642101531140,08/29/2001
32538,19642101531141,02/16/2001
32539,19642101531142,08/26/1999
32540,19642101531143,10/03/1998
32541,19642101531144,08/15/2001
32542,19642101531145,10/15/2001
32543,19642101531146,05/10/2000
32544,19642101531147,12/13/2001
32545,19642101531148,09/19/2001
32546,19642101531149,04/16/1999
32547,19642101531150,10/06/1998
32548,19642101531201,07/26/2000
32549,19642101531202,09/10/2000
32550,19642101531203,04/28/2001
32551,19642101531204,01/15/2001
32552,19642101531205,09/06/2001
32553,19642101531206,08/18/2000
32554,19642101531207,11/20/2000
32555,19642101531208,01/18/2000
32556,19642101531209,05/20/2001
32557,19642101531210,11/20/2000
32558,19642101531211,01/02/2000
32559,19642101531212,12/20/2000
32560,19642101531213,08/09/2000
32561,19642101531214,09/19/2000
32562,19642101531215,02/04/2001
32563,19642101531216,03/25/2001
32564,19642101531217,05/25/2001
32565,19642101531218,10/23/2000
32566,19642101531219,11/09/1999
32567,19642101531220,09/16/2000
32568,19642101531221,01/01/2001
32569,19642101531222,07/28/2000
32570,19642101531223,07/15/2001
32571,19642101531224,10/08/2000
32572,19642101531225,05/20/1999
32573,19642101531226,02/14/2001
32574,19642101531227,12/07/1999
32575,19642101531228,01/17/2001
32576,19642101531229,01/26/1999
32577,19642101531230,07/08/2000
32578,19642101531231,05/15/1998
32579,19642101531232,01/10/2001
32580,19642101531233,05/26/2000
32581,19642101531234,06/11/2000
32582,19642101531235,04/29/2001
32583,19642101531236,04/08/2001
32584,19642101531237,10/26/2000
32585,19642101531238,11/19/2001
32586,19642101531239,03/28/2001
32587,19642101531240,03/02/2001
32588,19642101531241,08/19/2000
32589,19642101531242,11/20/2000
32590,19642101531243,04/20/2000
32591,19642101531244,09/02/2000
32592,19642101531245,05/24/2000
32593,19642101531246,01/18/1999
32594,19642101531247,06/05/2001
32595,19642101531248,01/16/2001
32596,19642101531249,10/18/2001
32597,19642101531250,11/07/2000
32598,19642101531251,09/22/2000
32599,19642101531252,09/23/2001
32600,19642101531253,12/30/2000
32601,19642101531254,07/26/2001
32602,19642101531255,04/06/2001
32603,19642101531256,09/13/2001
32604,19642101531257,04/27/2000
32605,19642101531301,01/01/2001
32606,19642101531302,05/27/2001
32607,19642101531303,05/18/2000
32608,19642101531304,02/01/2000
32609,19642101531305,12/14/2000
32610,19642101531306,08/07/2000
32611,19642101531307,01/16/2001
32612,19642101531308,02/02/2001
32613,19642101531309,03/14/2001
32614,19642101531310,01/17/2001
32615,19642101531311,08/07/2001
32616,19642101531312,12/24/1999
32617,19642101531313,08/07/2000
32618,19642101531314,07/09/2000
32619,19642101531315,07/13/2000
32620,19642101531316,06/06/2001
32621,19642101531317,04/05/2001
32622,19642101531318,05/29/2001
32623,19642101531319,04/16/2000
32624,19642101531320,09/29/2000
32625,19642101531321,12/31/2000
32626,19642101531322,12/16/2000
32627,19642101531323,11/29/2000
32628,19642101531324,02/11/2001
32629,19642101531325,03/06/2001
32630,19642101531326,07/21/2000
32631,19642101531327,01/11/2001
32632,19642101531328,04/25/1999
32633,19642101531329,03/25/2001
32634,19642101531330,08/06/2000
32635,19642101531331,08/14/2000
32636,19642101531332,09/10/2001
32637,19642101531333,11/16/2000
32638,19642101531334,08/23/2000
32639,19642101531335,06/17/2000
32640,19642101531336,01/06/2001
32641,19642101531337,08/01/2000
32642,19642101531338,02/18/2001
32643,19642101531339,08/26/2001
32644,19642101531340,03/24/2001
32645,19642101531341,01/21/2001
32646,19642101531342,08/15/2000
32647,19642101531343,08/09/2000
32648,19642101531344,08/06/2000
32649,19642101531345,08/04/2001
32650,19642101531346,03/28/2002
32651,19642101531347,12/21/1999
32652,19642101531348,12/17/1999
32653,19642101531349,07/06/2000
32654,19642101531350,09/29/2000
32655,19642101531351,08/16/2001
32656,19642101531352,02/02/2000
32657,19642101531353,11/26/2000
32658,19642101531354,12/11/1999
32659,19642101531355,12/07/2000
32660,19642101531356,04/25/2001
32661,19642101531357,03/08/2000
32662,19642101531358,02/18/2001
32663,19642101531359,10/22/2000
32664,19642101531401,02/27/1999
32665,19642101531402,02/27/2001
32666,19642101531403,01/06/2002
32667,19642101531404,06/27/2000
32668,19642101531405,04/23/2000
32669,19642101531406,07/08/2001
32670,19642101531407,01/08/2001
32671,19642101531408,09/03/2000
32672,19642101531409,03/17/2001
32673,19642101531410,09/23/2001
32674,19642101531411,03/25/2001
32675,19642101531412,02/25/2000
32676,19642101531413,02/13/2000
32677,19642101531414,05/14/2000
32678,19642101531415,01/04/2001
32679,19642101531416,12/24/2000
32680,19642101531417,03/11/2000
32681,19642101531418,07/13/2001
32682,19642101531419,10/07/2000
32683,19642101531420,06/20/2001
32684,19642101531421,07/23/2000
32685,19642101531422,02/04/2001
32686,19642101531423,01/02/2001
32687,19642101531424,05/26/2000
32688,19642101531425,02/17/2001
32689,19642101531426,11/04/2000
32690,19642101531427,10/21/2000
32691,19642101531428,04/26/2001
32692,19642101531429,03/12/1999
32693,19642101531430,09/02/1999
32694,19642101531431,12/25/1999
32695,19642101531432,06/23/2000
32696,19642101531433,07/10/2001
32697,19642101531434,04/15/2001
32698,19642101531435,05/27/1998
32699,19642101531436,06/18/1999
32700,19642101531437,01/15/2001
32701,19642101531438,10/14/2001
32702,19642101531439,08/28/2002
32703,19642101531440,05/08/2002
32704,19642101531441,10/28/2001
32705,19642101531442,01/01/2001
32706,19642101531443,07/10/2001
32707,19642101531444,03/14/2001
32708,19642101531445,12/09/2001
32709,19642101531446,08/25/2001
32710,19642101531447,05/06/2001
32711,19642101531448,01/11/2000
32712,19642101531449,10/10/1998
32713,19642101531450,07/10/2000
32714,19642101531451,04/08/2000
32715,19642101531452,08/09/2001
32716,19642101531453,06/07/1999
32717,19642101531454,02/27/1999
32718,19642101531455,01/02/2003
32719,19642101531501,04/22/1998
32720,19642101531502,10/04/2000
32721,19642101531503,12/04/1998
32722,19642101531504,01/11/2000
32723,19642101531505,11/17/1999
32724,19642101531506,08/10/2000
32725,19642101531507,03/30/2000
32726,19642101531508,07/04/2000
32727,19642101531509,08/07/2000
32728,19642101531510,04/01/1999
32729,19642101531511,11/23/1999
32730,19642101531512,08/19/2000
32731,19642101531513,09/22/2000
32732,19642101531514,11/13/2000
32733,19642101531515,01/06/2001
32734,19642101531516,06/09/2001
32735,19642101531517,11/24/2001
32736,19642101531518,06/24/2000
32737,19642101531519,07/13/2000
32738,19642101531520,10/12/2001
32739,19642101531521,04/09/2001
32740,19642101531522,01/17/2001
32741,19642101531523,07/22/2001
32742,19642101531524,12/11/2000
32743,19642101531525,10/21/2000
32744,19642101531526,08/06/2001
32745,19642101531527,03/17/2001
32746,19642101531528,04/23/2001
32747,19642101531529,03/18/2001
32748,19642101531530,12/24/2000
32749,19642101531531,12/22/2000
32750,19642101531532,09/10/2000
32751,19642101531533,08/29/2001
32752,19642101531534,07/25/2001
32753,19642101531535,07/23/1999
32754,19642101531536,12/25/1999
32755,19642101531537,09/13/2000
32756,19642101531538,09/29/2000
32757,19642101531539,12/10/2001
32758,19642101531540,01/02/2001
